Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,38.672627,33.158,33.366,0.103,4.778,30.457
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,38.720650,33.536,33.398,0.279,2.654,15.800
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,38.720933,33.603,33.399,0.058,2.448,15.523
UE4Editor.exe,17260,0x00000174CC1E4D10,DXGI,0,0,0,Composed: Flip,0,38.706227,33.449,33.428,0.139,4.819,30.284
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,38.706070,33.443,33.431,0.112,4.764,30.444
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,38.753837,33.187,33.356,0.253,2.345,15.969
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,38.754099,33.166,33.360,0.084,2.260,15.717
UE4Editor.exe,17260,0x00000174CC1E4D10,DXGI,0,0,0,Composed: Flip,0,38.740291,34.065,33.353,0.157,5.224,29.572
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,38.740116,34.046,33.351,0.130,5.176,29.749
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,38.770349,16.512,16.649,0.331,2.023,16.106
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,38.787149,16.800,16.676,0.198,2.481,15.982
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,38.787355,33.257,33.321,0.062,2.450,15.782
UE4Editor.exe,17260,0x00000174CC1E4D10,DXGI,0,0,0,Composed: Flip,0,38.773246,32.955,33.295,0.117,4.293,29.912
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,38.773088,32.972,33.295,0.113,4.243,30.072
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,38.820494,33.345,33.365,0.231,2.529,16.002
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,38.820730,33.375,33.364,0.060,2.376,15.771
UE4Editor.exe,17260,0x00000174CC1E4D10,DXGI,0,0,0,Composed: Flip,0,38.806077,32.831,33.362,0.152,4.870,30.444
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,38.805929,32.841,33.362,0.104,4.796,30.593
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,38.853836,33.342,33.365,0.235,2.414,16.026
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,38.854075,33.344,33.367,0.051,2.255,15.793
UE4Editor.exe,17260,0x00000174CC1E4D10,DXGI,0,0,0,Composed: Flip,0,38.840088,34.011,33.370,0.026,4.877,29.803
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,38.839791,33.862,33.370,0.145,4.983,30.101
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,38.887308,33.472,33.352,0.210,2.590,15.905
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,38.887521,33.447,33.349,0.051,2.445,15.696
UE4Editor.exe,17260,0x00000174CC1E4D10,DXGI,0,0,0,Composed: Flip,0,38.872989,32.901,33.342,0.100,4.732,30.244
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,38.872841,33.050,33.341,0.104,4.697,30.393
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,38.920365,33.057,33.401,0.138,2.646,16.249
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,38.937275,16.910,16.644,0.291,2.688,15.983
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,38.954185,16.910,16.683,0.248,1.882,15.757
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,38.954449,66.928,66.730,0.065,1.786,15.498
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,38.972141,17.956,16.730,0.210,1.930,14.531
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,38.972361,17.912,16.730,0.079,1.827,14.316
UE4Editor.exe,17260,0x00000174CC1E4D10,DXGI,0,0,0,Composed: Flip,0,38.965616,92.627,83.469,0.134,2.387,21.086
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,38.965128,92.288,83.470,0.431,2.693,21.575
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,38.987719,15.578,16.635,0.188,1.670,15.588
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,38.987916,15.555,16.636,0.069,1.543,15.397
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,39.004852,17.133,16.680,0.245,1.543,15.135
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,39.005108,17.191,16.678,0.072,1.367,14.884
